comment,date
不错的开盘埋人的一天,2022/1/6
人气排名到200了都一起买把主力挤出去,2022/1/6
这股又扯淡了,2022/1/6
漂亮106就在眼前不要抛让主力使劲砸,2022/1/6
今天看涨的都对,2022/1/6
北向资金扫货咯 优质筹码不会还有在卖吧,2022/1/6
这么大利好为什么还下跌呢,2022/1/6
愚蠢的操盘手北向资金非得把你让万人骂死你才死心借东风多好最大获利的还,2022/1/6
鬼谷子一出百试百灵,2022/1/6
这样的打压股价真的是肆无忌惮割韭菜也不能太露骨今天如果股价翻红正义最终会,2022/1/6
没脾气了吧这个货就这个德行,2022/1/6
很漂亮跌的没抛盘持股不动了麻木了,2022/1/6
今天暴跌的概率不大了但下探动作还是有的最终跌2点左右,2022/1/6
涨停笑死人,2022/1/6
坑爹股的特征充分消化利好不涨充分放大利空暴跌,2022/1/6
真是群可爱的人借利好出货看不懂,2022/1/6
洗不走散户他是不会涨的,2022/1/6
昨天早上跌3点出了尾盘没有进以为错过几个板,2022/1/6
开心吗连板们这点利润都不够去年亏的,2022/1/6
业绩可以大跌加仓,2022/1/6
绿盘进明天跌再进最好一会拉起来,2022/1/6
不要有啥期待该跑还得跑,2022/1/6
恭喜众生又戴绿帽,2022/1/6
昨天我被洗跑了好惨,2022/1/6
狗庄也难啊小散筹码不少还天天做T高开就砸走低接回来大笑,2022/1/6
利好出货鉴定完毕,2022/1/6
高开做T不会错,2022/1/6
马斯克说今年春夏从美国开始全球性金融危机,2022/1/6
不带这么玩的吧滴汗,2022/1/6
今天接的,2022/1/6
1126要你留明天高开秒板,2022/1/6
外资买了700万股8000万特别重大利好,2022/1/6
牛逼深股通昨天加仓800多万这股今天要火啊,2022/1/6
众生药业连续9日融资净偿还累计14亿元0105,2022/1/6
红伞伞白杆杆吃完一起躺板板,2022/1/6
昨天跑了不少,2022/1/6
一年内众生市值达到400亿股价50老夫应该不会看走眼透过外衣已经看到了内外,2022/1/6
我就想知道明天会不会低开今天尾盘清仓了不知道明天能不能买回来最好能低开,2022/1/6
洗洗睡吧要涨早涨了明天不跌就不错了,2022/1/6
如果真的算大利好今天尾盘肯定会强势拉升现实是跌了694个点明天大概率低开,2022/1/6
明天高开低走必须做T有5毛钱利润,2022/1/5
了姐妹们,2022/1/5
u型低一般一次是突破不了的庄家很凶悍徐翔式洗盘一般洗盘在20长期还是看,2022/1/5
涨停涨停,2022/1/5
唉拍断大腿,2022/1/5
业绩一出来都在狂欢问题是去年的亏也不是真亏是计提商誉所至而公司盈利正常,2022/1/5
卖球了呜呜,2022/1/5
明天收盘得是涨不涨就得走了,2022/1/5
四季度是历年挣最多的一年,2022/1/5
流出这么多明天不好玩咯,2022/1/5
明天是考验主力实力的时候了最近五天成交两亿八与十一月底三天的两亿八差不多了当初,2022/1/5
收评火烧连营不进则退很遗憾在这样的一个变盘时点最终以颗空头意味十足的,2022/1/5
四季度才赚了那么点明天指定跌,2022/1/5
众生药业预计21年年度归母净利润为33亿元至39亿元,2022/1/5
不用看了明天大概率低开低走,2022/1/5
明天继续跌这公告啥鸟用没有,2022/1/5
众生药业2021年预盈33亿元至39亿元 同比扭亏,2022/1/5
还好昨天跑了大笑,2022/1/5
要来一个大号M顶了在来一个大号W底旺柴,2022/1/5
2022众生解放2022小目标资产达100倍增长中目标2022倍增长大,2022/1/5
913元箱体震荡这次不会过13元了明天大概率低开杀跌20线反上来再杀10元,2022/1/5
众生药业相当坑爹耽误老子中药行情,2022/1/5
吓人还好昨天走了旺柴旺柴旺柴,2022/1/5
预测绿四个点尽然绿七个点主力够狠,2022/1/5
这次学教训了跟着做空了大箱体震荡持续,2022/1/5
跌停为证加油,2022/1/5
主力和多方出货16亿了,2022/1/5
这走势明明是断头闸刀还报什么幻想,2022/1/5
说多少次这是坑爹股你们不信当个宝贝抄底吧抄一个Si一个,2022/1/5
还是一样的套路这次到105左右,2022/1/5
众生药业众生睿创的抗新冠病毒项目还处于早期研发阶段,2022/1/5
众生产品资讯一出来股价一般都跌,2022/1/5
众生药业12月29日获深股通增持21167万股,2022/1/5
众生药业公司在慢性病领域有复方血栓通系列脑栓通胶囊山庄降脂颗粒及固肾合剂等产品,2022/1/5
早上跌3点出了要不要接点回来坏笑,2022/1/5
阴线过大明后天反转的概率越来越低了仿佛眼前看到91元在招手,2022/1/5
重复前一波走势连续大跌5天得意,2022/1/5
众生药业先强药业未有环谷氨酰胺类似物的生产批文,2022/1/5
众生药业公司复方血栓通系列产品脑栓通胶囊产品及复方丹参片进入广东联盟中成药集中带量采购药品清单,2022/1/5
尾巴应该能收复3个点,2022/1/5
老师们我昨天14走的祝留下的老师们发财,2022/1/5
有本事跌停啊我直接满仓滴汗,2022/1/5
都知道比大还臭的人身臭骨头吗这个股就是这么臭,2022/1/5
们在不要唱多了再不要bb了,2022/1/5
特一药业已经挂了看你表演,2022/1/5
应该继续唱多让主力拿不到筹码,2022/1/5
你都要说它会涨我说不会因为它是坑爹股,2022/1/5
大家快割肉啊12肖跌开始啦,2022/1/5
写给未来之二明天最迟后天多空将迎来真正意义上的决战多空胜负将决定行情高度,2022/1/5
假阴真阳涨一分收盘连续三天量跌价升倍量柱平量柱保持着5以上换手率两,2022/1/5
这大面吃的真香,2022/1/5
午评想要穿云箭来的却是杀威棒所谓期望越大失望越大当主观与市场相左时还,2022/1/5
众生今年调整战略跟大盘共进退今天绿盘,2022/1/5
今天主题活埋,2022/1/5
这股吧都是吹牛皮的,2022/1/5
我本真心向明月奈何明月向沟渠你无下线我有底线洗不洗我不管突破防线我就跑,2022/1/5
有人融券了么,2022/1/5
世界股市一片大好2022年大牛市来临大盘指数上8000点所有股票平均涨8倍,2022/1/5
九阴正经又开始了机构不断做T不T就亏了涨不了这股是坑爹股,2022/1/5
这是非要砸出恐慌盘啊挺狠,2022/1/5
又没破位涨了这么乆跌一下怕什么,2022/1/5
跌了想起自己是中药吗大笑,2022/1/5
今天大阴已定不要幻想收盘拉回很多,2022/1/5
是个大牛股现在正式介入好机会,2022/1/5
众生药业阴气太重滴水儿,2022/1/5
昨天中药指数涨不跟今天下跌跟指数,2022/1/5
不会又跌回10块,2022/1/5
昨天卖对了等回到106元再接回来,2022/1/5
每一次回调都是买入的机会,2022/1/5
众生今天的走势爽,2022/1/5
感觉有点危险我先出去一下感觉还不错的时候我再回来,2022/1/5
如果你知道后面涨十倍你还会在乎明天怎么走吗短线不易长线持有是小散挣钱的法宝,2022/1/5
出货继续跌,2022/1/5
此股吧看尽人生百态,2022/1/5
多次买点不错给自己点一下赞空仓过节祝大家2022年新年快乐,2022/1/5
昨天124跑了10块再来,2022/1/5
跌停不是很好墨迹啥,2022/1/5
弱股就是这样板块涨时不跟板块调整比那个都跌的多,2022/1/5
昨天1227逃命了感谢吧友,2022/1/5
移动上市地动山摇,2022/1/5
小散们使劲买吧吧里大神说洗盘会涨的,2022/1/5
涨你不涨跌比谁都快,2022/1/5
庄够狠,2022/1/5
真是垃圾涨的时候你不涨跌的时候你第一恶心,2022/1/5
涨时不吹跌时不黑普渡众生加油小宝贝福福福,2022/1/5
众生药业1月5日盘中跌幅达5,2022/1/5
活埋了哈哈,2022/1/5
涨时不见跌时一马当先,2022/1/5
明天必先破五日线之后还有连续调整,2022/1/5
小散们使劲买吧吧里大神说是洗盘会涨的,2022/1/5
告诉你们不会T飞的尽管T吧,2022/1/5
昨天我预测绿四个点怎么样主力的心思俺懂它大股东不减持股价不可能涨耐心等,2022/1/5
拉J,2022/1/5
中药大涨的时候分时图你不跟人家大跌你倒是和人家一模一样,2022/1/5
众生药业连续8日融资净偿还累计909513万元0104,2022/1/5
恶心人扔着不看了,2022/1/5
主力洗盘既将拉升,2022/1/5
这货在等着板块调整然后跟着狠割一波,2022/1/5
众生药业昨日出现一根假阴线意义是变盘向上还是向下,2022/1/5
众生药业1月5日加速下跌,2022/1/5
跑得欢啊不等等了吗,2022/1/5
众生药业01月04日被深股通减持7515万股,2022/1/5
新冠治愈后需要众生药业的肺纤维的药坚持看多,2022/1/5
明天高开三个点以上之后迅速拉起来会有多少做套拍大腿,2022/1/5
老庄你要是明天敢高开我就把你手里的键盘砸烂这是对你犯贱的惩罚,2022/1/5
这种专门肮爹的股票不会有大行情做点波段挣个小钱还不错去年1月1日肮爹的事大,2022/1/4
明天涨停就留不涨停有点危险,2022/1/4
众生药业好股就是不涨,2022/1/4
98元成本价大不了跌回98元就不卖了反正能抗住两个跌停,2022/1/4
关于亏损,2022/1/4
长期看多,2022/1/4
业绩预告怎么没发难道又亏损了,2022/1/4
明天不是张就是跌本人预测涨7个点,2022/1/4
众生众生快点拉几次来回就是乱折腾降低点成本真不容易,2022/1/4
还没加速等一根大阳,2022/1/4
今天先走啦趋势确定了再过来,2022/1/4
收盘简评围而不打浅尝辄止城里城外巧取豪夺,2022/1/4
今天下午买的散户太多了明天大跌挂跌停跑吧,2022/1/4
觉得众生在下一盘大棋在为翻倍做准备想一下,2022/1/4
这票废了,2022/1/4
每天闭着眼睛T就行了有三毛钱利润就T绝不会T飞还会见到10元的,2022/1/4
写给未来出清凡善战者以正合以奇胜,2022/1/4
明天只要一个平开低走获利散户就跑了,2022/1/4
狗庄恶庄,2022/1/4
渣货扫不完明日是关键若能冲过去股价定过山,2022/1/4
简评的注释和看法放在评论里了不再单独发帖个人观点仅供交流欢迎指正不喜就,2022/1/4
主力不会明天拉涨停吧,2022/1/4
漂亮我就服你哈哈哈,2022/1/4
我都看不懂了啊哎惨关灯吃面有大佬解惑嘛,2022/1/4
明天跌腚了,2022/1/4
明天不是涨就是跌本人预测可能是绿四个点,2022/1/4
盼望新冠特效药的可以走了不解释,2022/1/4
在中药板块大涨指数涨67附近的时候强洗,2022/1/4
写给认真看我文章的人今天是2022年1月3日感恩各位一路的相伴与支持真心谢,2022/1/4
明天低开低走了,2022/1/4
真的顶你众生吾顺纯粹为了领个意头新年开门红旺柴辛苦了知你博了老命也是,2022/1/4
1212什么意思,2022/1/4
今天这几个过山车真是浪啊直接卸软件不看了大家到30了喊我我先关机睡觉了,2022/1/4
1060元第二波再进来谨慎参与一下,2022/1/4
众生药业12月28日被深股通减持749万股,2022/1/4
感谢主力把之前在这里亏一条华子赚回来了还另外赚了10条华子走了留下的发财,2022/1/4
在这波中药板块整体上涨的行情中众生的表现差强人意啊,2022/1/4
涨停不算高低位无飞刀有了创新药股价一路飘,2022/1/4
等待中药产业股价大调整又可以暴跌一把永远不会T飞的,2022/1/5
元旦以后众生药业是只要板块最靓的仔,2022/1/4
挂着都没人买呵呵,2022/1/4
跟我走吧喝酒吃肉,2022/1/4
一个个装的能耐的,2022/1/4
1220进的拍大腿,2022/1/4
今天主力很嚣张,2022/1/4
中药股开始回潮明天危险盘龙药业打开涨停现在只剩3点了,2022/1/4
这过山车想把散户甩掉啊,2022/1/4
强势行情越是弱抛压越大,2022/1/4
明天新开普肯定连续涨停,2022/1/4
ljlj,2022/1/4
苟延残喘喘,2022/1/4
继续T但还是要说句庄家,2022/1/4
不T后悔,2022/1/4
这就是吸筹走势不服来辩,2022/1/4
过山车坐安逸了,2022/1/4
999买看涨看好先到118左右再说,2022/1/4
全仓买入,2022/1/4
撤了留得青山在不怕没柴烧,2022/1/4
昆药集团盘龙药业都破板了怎么回事,2022/1/4
这是废了,2022/1/4
云南众康中药种植有限责任公司 股权结构 孙公司 10000,2022/1/4
跑跑跑中药资金要撤离吗越来越少了要调整了跌停的节奏吗,2022/1/4
众生死了吧垃圾刚进就这德行最差的中药股,2022/1/4
众生药业其实早已MACD日线周线月线多头共振,2022/1/4
1250压力太大了冲了5次了,2022/1/4
死不死,2022/1/4
好洗啊哭,2022/1/4
出货走势泰山压顶,2022/1/4
一堆压单继续做T,2022/1/4
做T的人不要太爽永远不会踏空的股票,2022/1/4
不洗盘,2022/1/4
不用装了快下来吧,2022/1/4
这庄真够缺D的,2022/1/4
哈哈又干走百分之五漂亮鼓掌,2022/1/4
中药垫底了,2022/1/4
倒数第五捂脸,2022/1/4
月线一定正数,2022/1/4
众生药业SZ002317看谁能耐住寂寞吧微笑我就相信你可以翻倍行情,2022/1/4
今天正常收绿,2022/1/4
垃圾假中药,2022/1/4
突破前必须回杀一波一是洗盘二是主力收集筹码有仓位的注意高抛回下来再买不迟,2022/1/4
20天均线有支撑莫慌,2022/1/4
中药板块牵涨停潮众生转做套套吗,2022/1/4
这不是游资喜欢的票业绩好外资与社保基金在里面基本面没得说就看你有没有耐心,2022/1/4
午评新瓶装老酒脸皮总比城门厚,2022/1/4
明天中药股调整这货跟着调整,2022/1/4
跑跑跑要调整了跌停的节奏吗,2022/1/4
这货不是中药公司大盘六个点你下跌加油杀让你废物退市,2022/1/4
这个不是纯种的中药,2022/1/4
难道这是一家造假中药的公司,2022/1/4
明天还要跌,2022/1/4
洗洗睡吧当你睡醒时发现众生猪在树上究其原因原来是被人吹上去的专家说了众生,2022/1/4
继续把握节奏高开就抛下来就吸,2022/1/4
坐过山车了,2022/1/4
真的拉胯啊盘子也不大质地优就是没人看的上隔壁特一都比你强捂脸,2022/1/4
最烂的医药股,2022/1/4
加仓干,2022/1/4
说给做T的昨天买点在哪里尾盘吗只不过是侥幸昨天想做T的真正的买点其实在早,2022/1/4
没啥好盯的反正中期的线没问题管它那么多呢,2022/1/4
板块倒数前五了不错了,2022/1/4
人家是创新药不是中药假的洗洗睡吧,2022/1/4
和奥锐特比选择了你终究还是败给了小流通盘其他都是浮云,2022/1/4
太垃圾了走了走了,2022/1/4
今天要绿垃圾一个庄家绿帽啊,2022/1/4
中药里的败类假药,2022/1/4
发生了什么他怎么不涨让众生不得安生微笑,2022/1/4
垃圾祝留下来的发财,2022/1/4
5000手大单有吓,2022/1/4
垃圾股快跑啊出货现象,2022/1/4
空头这般强大,2022/1/4
连续三天上攻无力本周震荡下行,2022/1/4
拖后腿的,2022/1/4
没能力拉一个板太烂了吧,2022/1/4
5000多手压着为啥怒,2022/1/4
不断T做波段从不会T飞,2022/1/4
虽然最近也涨了一小波但是和板块比起来太拉胯了,2022/1/4
垃圾不是中药股,2022/1/4
庄家在其他中药股上呢做完了回来啦,2022/1/4
做T喽,2022/1/4
板块6个点了你这死样子真是捉急,2022/1/4
无穷无尽的抛盘为哪般,2022/1/4
中药板块大涨6点众生还没有睡醒,2022/1/4
去年最后一个交易日1225出了众生T一波换大惨林大惨林439又清仓美滋,2022/1/4
没有板块拖着这个股早一泄千里了,2022/1/4
看了一下中药板块众生真的拉,2022/1/4
板块倒数第一,2022/1/4
还是一样的味道,2022/1/4
小散在拼命的跑大笑,2022/1/4
板块里都大涨怎么选了这么个垃圾滴汗,2022/1/4
众生需要通过一个涨停或者放量突破前高站稳13元才能成妖,2022/1/4
不敢做T感觉会飞,2022/1/4
涨是我的选择,2022/1/4
中药里的垃圾,2022/1/4
每次都跟不上板块浪费行情,2022/1/4
拜神福普渡众生,2022/1/4
众生妖孽修炼成妖,2022/1/4
反正我就是是不行对吗,2022/1/4
不是一般弱,2022/1/4
众生药业1月4日快速反弹,2022/1/4
今天都开门红啦,2022/1/4
135以下坑内随便咋折腾除了杀人三千自损八百没有其它所以只对涨停,2022/1/4
有可能涨停,2022/1/4
写在盘前墙倒还需众人推拭目以待,2022/1/4
合力上兵伐谋全国为上其下破国其下攻城另又曰攻心为上其次伐心其下诛,2022/1/4
众生药业连续7日融资净偿还累计834797万元1231,2022/1/4
一轮喷泉一样的高潮来了,2022/1/4
各位大佬咋没有预测明天涨跌的讷,2022/1/3
众生药业春节23元名字好未来会更好,2022/1/3
算了骑兵1111看在你还算有些本事大哥也惜才就不给你写段子了好好炒股吧,2022/1/3
港股中药表现不错明天有戏看,2022/1/3
众生来抬轿子了众生给我上了一课今天又回来了继续炒底加油,2022/1/3
今日港股中药股大张,2022/1/3
赚点钱怎么了以前我就说过是个好孩子就是淘皮点儿操作还是很好的肯定一下今,2022/1/3
明后天怎么走涨呗,2022/1/3
股友们老师说后期还能大涨不知是真是假啊,2022/1/3
众生药业本周融资净偿还397045万元居中药板块第二,2022/1/3
股道千万条目的只有一条赚钱我是没有水平写出云哥这么好的分析30号我是,2022/1/3
爱尔眼科的股票没卖会对4季度利润产生影响,2022/1/3
看来分歧很大都开始吵起来了,2022/1/3
众生药业本周深股通持股市值增加321398万元居中药板块第十,2022/1/3
抗疫概念龙头非众生药业莫属,2022/1/3
众生的大利好来了国家力推创新药上市众生有6个一类创新药在做临床,2022/1/3
温故而知新不废言语不负将来,2022/1/3
明显压盘出货了,2022/1/3
这次八元上来成交量前所未有只要量能能维持在每天五千万左右就能保持上涨趋势要成妖需,2022/1/3
中药板块妖股横行,2022/1/3
虽然价格没过前高但是能量潮已经超过了懂得都懂,2022/1/3
众生压力位13越过之后是18,2022/1/2
是亦是否否亦是是时移势易不一而足,2022/1/2
众生从来没有让做T的人失望过从不T飞看看那几个发截图的都赚大钱了散户们,2022/1/2
缩量上涨无人跟周二准备吃大面,2022/1/2
会不会要割啦,2022/1/2
这里的黎明闹哄哄,2022/1/2
还是放图吧1229的盘中分析或者可以叫做讨论一方面作为过去每天简评的注释,2022/1/2
1201被骗进来了呜呜呜哭哭,2022/1/2
哭等,2022/1/2
众生药业1月3日晚间应该出年报业绩预告吧因为业绩扭亏为盈是规定需要预告的,2022/1/2
正告我不是大师更不是什么冰清玉洁的圣贤我也会犯错甚至曾经大错过之所以持续发,2022/1/2
每一个字都是认真分析的结果不喜废言言因此简短看到有股友说不懂因此补充一下,2022/1/2
缩量上涨周二继续吃肉,2022/1/2
股友们新年快乐喝多了小散一个长期持有必有厚报相信自己是股市不败法则看,2022/1/1
新年快乐祝愿大家平安健康在新的一年有可观的收益大笑,2022/1/1
众生药业ZSP1273片III期临床试验正积极推进中 公司加大招募入组力度,2022/1/1
股吧T神牛普拉斯没了,2022/1/1
下周要回调一下了,2022/1/1
中医药进医保试点,2022/1/1
公司所持爱尔眼科的股份是否已经出售,2022/1/1
2022年第一天首先祝各位股友新年好手上股票好顺意安康献花献花,2022/1/1
下周涨上去就是大的W上不去就是M所以技术分析没意义了猜大小了,2022/1/1
元旦快乐共同富裕众生乐乐,2022/1/1
667E18,2022/1/1
祝各位新年仓仓红票票涨,2022/1/1
完了周二跌停,2022/1/1
收盘简评说的墙在哪里大家互动一下,2021/12/31
收盘简评篱笆虽紧扎红杏却出墙献花献花献花,2021/12/31
换种策略降成本,2021/12/31
众生药业啥时候能有关注函呢偷笑,2021/12/31
确实弱,2021/12/31
不能站上1220明天就危险了,2021/12/31
虽然我很想提前说众生会回调但是我还是自私地自己先跑收盘再说回调后必定,2021/12/31
不T不行一定要T这股票做T的一直赚钱而且不会T飞,2021/12/31
2022开门大阳,2021/12/31
1240走了看来今天都能过个好年了,2021/12/31
众生创新药看到了春天,2021/12/31
无论是仿制药抗流感NMN概念都在爆发,2021/12/31
今天清仓了套了一年了终于解套舒心,2021/12/31
2022年元旦后开市第一天就会来几波涨停可期不发言了休息待到山花烂漫时,2021/12/31
贵公司有生产利托那韦原料药吗,2021/12/31
我尾盘全跑了,2021/12/31
今年涨了11个点厉害了,2021/12/31
全身疼,2021/12/31
不太好的预感下次开市要跌很多惨关灯吃面,2021/12/31
砸尾盘呲牙呲牙呲牙先洗一部分出去,2021/12/31
这票完犊子了,2021/12/31
大胆预测一下量价背离之时会调整了木轮在年后将下调5毛一8毛钱等量能跟上,2021/12/31
这主力狠,2021/12/31
上午看到好多人唱多有的明显就是托这股就好不了这股散户太多了洗都洗不完,2021/12/31
融券的又要来了,2021/12/31
走了留下的发财,2021/12/31
尾盘主力在1215的卖单价主动撤单了不知道是什么意思,2021/12/31
1205这个位置是走是留想一下,2021/12/31
这波回血45离回本还差55怕最后一天给我吃面先走一步我还会回来的众,2021/12/31
难涨这么好的行情都不涨还能指望它涨想想都难,2021/12/31
这票是中药吗没见过这样墨迹的中药股,2021/12/31
腊鸡没救了,2021/12/31
放量涨停还有希望做一次带头大哥,2021/12/31
我买对没,2021/12/31
中药里最垃圾的,2021/12/31
众生就是个笑话,2021/12/31
主力左手倒右手,2021/12/31
攻城不怕坚攻关不怕难股票题材在一冲就过关,2021/12/31
TMD这股垃圾的很,2021/12/31
这货是不是在装熊,2021/12/31
阶段高点,2021/12/31
今天不会跌停板吧砸的这么恐怖,2021/12/31
这是在干嘛哦托后腿,2021/12/31
最差没有之一,2021/12/31
一进来就被套,2021/12/31
还有半小时涨跌就看你的啦2022看多,2021/12/31
这股指定要做W底观望一下破偏高以后再说医药板块像疫情开始时候一样有点困难,2021/12/31
这个医药股太垃圾了又被套住了,2021/12/31
静待佳音,2021/12/31
那个甩炸弹的主力资金很难受,2021/12/31
食庄,2021/12/31
还得下来上方125压盘5000多手筹码不够,2021/12/31
搞笑了,2021/12/31
狠不狠这就是众生,2021/12/31
这样操盘手只能赚个三瓜两枣浪费机会资金成本高,2021/12/31
这水跳的牛逼,2021/12/31
板块涨幅都超不过,2021/12/31
这票走得跟老者走路似的能不能拿起勇气大步朝前走,2021/12/31
要做双头为什么为什么为什么,2021/12/31
你这是边打边撤就不能大涨过节吃肉吗,2021/12/31
众生药业27块多十送十初权变十三元多经过几年发展股价累遭打压现在还没出坑,2021/12/31
打板进了我不怕大笑,2021/12/31
主力能力这么差接了这个大活把自己弄的难受,2021/12/31
操盘水平太差这样浪费市场给你的机会,2021/12/31
RcEP,2021/12/31
中药饮片纳入医保牛牛一牛牛,2021/12/31
MMp,2021/12/31
节节高开愿企业发展主力赚钱小散吃肉2O22开门红,2021/12/31
众生药业第七届董事会第十五次会议决议公告,2021/12/31
今天怎么个收盘大佬们我还有8800股,2021/12/31
涨停算球了别假吧意思的,2021/12/31
1218卖1233接回来我后悔死了这可咋办,2021/12/31
看看人家佐力药业,2021/12/31
快下来,2021/12/31
盘子很轻不拉为哪般难不成等什么消息,2021/12/31
鑫科材料都板了你还在等谁,2021/12/31
众生药业SZ002317这才是第二个九安,2021/12/31
众生药业新药研发速度太忙建议二期临床三期临床外包专业事情交给专业人来做,2021/12/31
这下全部卖完了走了还在的兄弟发财,2021/12/31
众生解放解放众生2022众生目标价2317吃瓜吃瓜吃瓜,2021/12/31
好家伙急拉缓跌,2021/12/31
量价背离怒,2021/12/31
主力下班了,2021/12/31
可惜了俺的雅本化学百分之六十飞了哭,2021/12/31
第一次从8元多拉到13元是吸筹并解放套牢盘从13元下来这一波是洗盘庄丢失了一,2021/12/31
像精华制药看齐好吗,2021/12/31
1225出了t一波,2021/12/31
还没加速怕什么没什么好担心的,2021/12/31
完了完了跳水,2021/12/31
厉害吧,2021/12/31
回调没有接回来可惜了恭喜坚持住了的突破前高目标18元,2021/12/31
用力点洗,2021/12/31
值得鼓掌估计机会不多了,2021/12/31
主力太贪筹码还不够啊,2021/12/31
看了许久钱全砸另外票里了大腿都要拍断了,2021/12/31
一支穿云箭千军万马来相见,2021/12/31
由弱转强是不是这么个情况,2021/12/31
启动了吧再不买13了,2021/12/31
众生药业12月31日盘中涨幅达5,2021/12/31
众生药业12月31日快速上涨,2021/12/31
据说九安的主力要来炒众生药业了,2021/12/31
昨日绿肥红瘦今日单骑闯关,2021/12/31
明天是今年今月本周的最后一个日子因为同时是年月周的收宫之战意义就自然重大,2021/12/31
众生上市以来就没有被恶炒过近百项专利也白搭吧妖不起来的,2021/12/31
纯技术分析这个股票最后一天是下跌的60日线顶背离非常明显了,2021/12/31
众生药业连续6日融资净偿还累计596436万元1230,2021/12/31
还是出货多,2021/12/31
这股与西陇科学启动前的走势一模一样大家可以去比较一下刚刚发了图给删了,2021/12/31
众生的关注度不断提升这么好的企业这么多的药品新药及再研制的药物这么低的总,2021/12/31
如果明天缩量涨停1298下周跳空高开涨停留下年缺口牛B了不喜勿喷高新,2021/12/30
按道理12月31日应该高开涨停了,2021/12/30
明日跌停,2021/12/30
各位大神预测明天啥走势,2021/12/30
带了套射不出来偷笑,2021/12/30
震荡上行,2021/12/30
1208追高了怎么就那么巧呢低点没进完了完了,2021/12/30
明天重复11月30日的行情,2021/12/30
明天创新高,2021/12/30
这个药企是一家代工生产药的吗为什么就上不去呢,2021/12/30
医药中的走了清仓去了华森制药哈欠,2021/12/30
主力这几天每天洗地不知出货还是收筹码,2021/12/30
一天没涨就变的凶神恶煞的要吃人啊,2021/12/30
非常同意你的观点,2021/12/30
走势很好啊一群人乱叫啥,2021/12/30
隔壁片仔癀在跌同仁堂等也在回调众生今年唯一的机会博市场眼球年底打一波小广告,2021/12/30
众生不缺题材美日专利市场也不缺只缺九安医疗的主力光顾,2021/12/30
收盘好意头,2021/12/30
庄家定会做成第二个九安天时地利人和俱备的众生药业是可以做成最安全捷径的生财之,2021/12/30
垃圾没什么好说的尾盘发套,2021/12/30
中药板块业绩好的大部分都不涨,2021/12/30
MD你和首航高科之间老子选了你结果就这垃圾表现,2021/12/30
垃圾股中药中的败类,2021/12/30
连板块都涨不过真垃圾,2021/12/30
发套套了,2021/12/30
逆势而行恶心,2021/12/30
这操盘手这他妈怂,2021/12/30
尾盘还被砸有病吧,2021/12/30
庄家没有意愿拉升要么走人要么慢慢熬,2021/12/30
郭晶晶来了,2021/12/30
为啥在长寿药板块里边这么垃圾,2021/12/30
一直坚持众生无论跌还是涨都没有放弃对众生的期望加油,2021/12/30
人家吃大块肉咱吃小块的知足常乐感谢主力,2021/12/30
强势股都涨高了没涨多少的就是不强势弱鸡,2021/12/30
正宗老鸭头走势主力在收集筹码快开始拉升了,2021/12/30
105入的手等到14还有最起码两个涨停才会回调,2021/12/30
大盘和板块都很强这货竟然这班弱鸡,2021/12/30
这股垃圾真是无语,2021/12/30
同意你的观点九族暴卒,2021/12/30
尾盘要拉胯小心,2021/12/30
667E19,2021/12/30
这货反正有题材有概念有业绩,2021/12/30
压不住了起飞吧比卡丘,2021/12/30
够狠真有意思,2021/12/30
加仓了也不知道对不对哭哭,2021/12/30
还有两个涨停,2021/12/30
众生药业全资子公司先强药业研发的核苷类化合物NMNβ烟酰胺单核苷酸按化工产品生产销售,2021/12/30
翰宇药业和你二选一又选错了,2021/12/30
有可能成为第二个九安,2021/12/30
众生药业全资子公司先强药业核心产品有地夸磷索钠普拉洛芬米拉贝隆等特色原料药,2021/12/30
再慢慢的开始一两分一两分的磨,2021/12/30
翰宇药业又涨停了你真垃圾,2021/12/30
今天在125明天拉升13等好消息吧,2021/12/30
不能站上十二块钱那就还有的跌,2021/12/30
长生不老药一旦出笼股价翻10倍,2021/12/30
哪里那么多做t牛的人啊我反正t了好几次了,2021/12/30
上午下杀洗盘后把昨天追高的全部解放,2021/12/30
原材料飞上天你生产口服液能不飞么,2021/12/30
明天保证跌不跌直播,2021/12/30
还唱吗怒,2021/12/30
这强度那么弱,2021/12/30
众生药业002317大概就是两板建仓洗盘然后成妖的模式,2021/12/30
明天开门不开谁知道啊,2021/12/30
一帮心底泘躁的小斯也不瞧瞧九安医疗十一月几号还五六块到今天才一个多月,2021/12/30
众生药业已经在投研新冠病毒项目了,2021/12/30
垃圾走人了,2021/12/30
众生专业生产安全套,2021/12/30
很失败你家谱还能应该卒的早一点,2021/12/30
走势太弱了1100后看情况出货,2021/12/30
感谢主力的下窜上跳非常耐丝,2021/12/30
我走了你就拉了就差我那一点,2021/12/30
掌声响起来要啪啪的,2021/12/30
我卖飞了哭哭,2021/12/30
不要钱的么有啥好抢的捂脸,2021/12/30
我去小庄大户超大户照洗不误,2021/12/30
又来这一招,2021/12/30
别当怂逼,2021/12/30
抄底吗慢慢吃,2021/12/30
小打小闹成不了妖,2021/12/30
呲牙呲牙呲牙我要进货咯,2021/12/30
柚子割肉了,2021/12/30
众生药业12月30日快速反弹,2021/12/30
1133有没买到的朋友啊,2021/12/30
直接低开发套,2021/12/30
医药生物行业获沪深股通净卖出314亿元行业排名第二1229,2021/12/30
