comment,date
完犊子,2022/1/25
两市最牛的票唯一哈吧里几个拉几横行天天叫卖天天跌就问问给你们丫的开多少工,2022/1/25
血必净是由我国中西医结合急救医学奠基人王今达教授以王清任血府逐瘀汤组方为基础根,2022/1/25
哈哈融券比做多易赚钱大笑大笑大笑,2022/1/25
做了个T爽看好你没道理大笑大笑大笑大笑大笑大笑大笑,2022/1/25
只想弱弱的讲一句,2022/1/25
坐等两元时代,2022/1/25
这趋势每次一根大阴险一路向西啊,2022/1/25
周一必上6元,2022/1/25
一句话创业板指数未来趋势向上翻倍4800点见红日药业才刚刚开始涨,2022/1/25
此股碰不得谁碰谁倒霉,2022/1/25
洛阳光大银行给全部身家15亿的红日药业贷款18亿随时还有限高老赖公告踢爆,2022/1/25
北上资金继续买入,2022/1/25
又是一个绿棒子接着横十几天再绿棒子重心逐步下移别跟趋势作对,2022/1/25
最后挖坑马上火箭发射,2022/1/25
好凶残好残暴水旺旺红日红八块三唱多把苦难的股民朋友害惨了,2022/1/25
贪心了没跑,2022/1/25
就这一根把好几天的上涨都给吃掉了,2022/1/25
见过垃圾的没见过这么垃圾的一次又一次的欺骗人一直跌下去对你有多大好处啊,2022/1/25
万人骂的机构,2022/1/25
好家伙又来一根,2022/1/25
要打压股价迫使大通破产股票全部拍卖后才会拉升这只黑手狠毒,2022/1/25
周未又这么多唱多垃圾就知道又完蛋,2022/1/25
什么情况有这样玩的吗,2022/1/25
红日狗庄,2022/1/25
炒个股须要天天在里面叽叽歪歪吗,2022/1/25
wocao,2022/1/25
货物及技术进出口,2022/1/25
子公司获MDSAP认证9日午间公告称全资子公司超思电子于近日完成质量体系的医,2022/1/25
群里几个狗托什么时候不乱喷了红日药业就该大涨了同意我说的点赞大赚得意,2022/1/25
姚小青全家一共才15亿贷出近两亿来么,2022/1/25
周五融资大卖在里面浪费时间资金成本很大的,2022/1/25
红日药业关于为全资孙公司河南红日康仁堂药业有限公司提供担保的公告,2022/1/25
红日药业盘前回顾0122,2022/1/25
红日药业不涨的根本原因是国家有少数人重视否定中药有效性太依赖疫苗相信西药科技的作,2022/1/25
血必净改口服液或是很好的抗疫创新方式,2022/1/25
天津大通是老赖能涨都是因为要出货还债,2022/1/25
今天血必净正式更改酒必干喝醉了梦里啥都有,2022/1/25
这个公司不是有抗癌药物的吗怎么股价才这么便宜,2022/1/25
听说红日医药要收购山东宏济堂是真的吗有大师知道吗,2022/1/25
红日为何会持续下跌拜所有空托功劳这么好的基本面和低的价格还在骂唱多的还在,2022/1/24
不要幻想红日药业涨停板因此姚小青姚晨干的事就明白了是否心疼股东利益,2022/1/24
有自家独门秘笈还怕什么,2022/1/24
血必净大量出口是必然趋势,2022/1/24
机会来了,2022/1/24
血必净口服泡腾剂来自掌桥科研作者姚小青孙长海阎文杰祖广影于丽云摘要本发明,2022/1/24
老托换名字了叫什么麒麟骑龙的以前那些什么水汪汪追涨停啊红日红日红的都不见了,2022/1/24
谁没事喝这鬼东西红日除了吹牛逼千亿市值也不知道能干嘛,2022/1/24
血必净应该就是长寿药,2022/1/24
血必清临床作用机理大家仔细百度看看视频就能看懂血必清科学治疗临床作用意义,2022/1/24
针对小散研制出最新药成功上市,2022/1/24
什么是好股好股就是有好庄,2022/1/24
跺着脚咬着牙攥在手就是不卖出死守,2022/1/24
红日药业主力资金连续40周净流出合计7803亿元,2022/1/24
红日药业本周融资净买入250917万元居医药制造板块第十八,2022/1/24
红日药业本周获深股通增持2712万股 最新持股量36107万股,2022/1/24
十万分迅速建仓红日药业   不要问  111,2022/1/24
急吃红日药业筹码 非常着急 急 111,2022/1/24
明天能不能涨停,2022/1/24
血必净主治因呼吸系统疾病如急性化脓性扁桃体炎化脓性支气管炎细支气管炎及Kl,2022/1/24
不要急耐心等风老夫掐指一算风正在路上,2022/1/24
中药板块该涨了,2022/1/24
李克群的红日被红日药业假药带偏了,2022/1/24
红日药业为全资孙公司河南康仁堂18亿元贷款提供担保,2022/1/24
熬是生命赐予的最好礼物没有经历过熬的人哪能知道站着说话不腰疼的道理,2022/1/24
养红日药业就要有养茅台酒的决心才行,2022/1/24
美元总量的21是2020年印出来的世界通涨已经开始持有房产和好股票的人将跑,2022/1/24
股吧都是吹票上80100的大笑,2022/1/24
盘子不小,2022/1/24
姚小青说PTS具有对肿瘤细胞特殊染色功能这个特点非常实用如某个肿瘤处于怀疑,2022/1/24
红日就是压着利好不发今年有可能在2月3日左右才预告个中缘由明白的人还是比较多,2022/1/23
我们除了持股别无选择,2022/1/23
楼下两个死托狗又出来了,2022/1/23
2020年保守估算红日药业每股030元2021年将突破100元不见80元,2022/1/23
今年2月份发过横有多长竖起来有多高今天再发一次K线图对比2月的K线竖的影子已,2022/1/23
期待大通的医药兴城控制的医药合并重组中医药抗癌药航母,2022/1/23
掐指一算下周长阳拔地而起,2022/1/23
大胆预测红日药业年前不会到7元半年后一定会到12元,2022/1/23
下周开始主升段有人狗急跳墙了,2022/1/23
红日药业马上关门打狗了狗急跳墙形容红日药业骂人的人最适合,2022/1/23
近期快报营业收入同比增长35利润同比增长1002月20号左右PTS获批,2022/1/23
红日药业第七届董事会第十四次会议决议公告,2022/1/23
系统药理学研究阐明清肺排毒汤治疗新冠肺炎的免疫调节抗感染抗炎及多器官保护机制,2022/1/23
天朝炒股妙在一个炒不看质地只看赌性赌性强可炒性也强,2022/1/23
1123买的最高点下周能出套不少个一毛也行嘴巴馋总得花点费用,2022/1/23
其实看量价十二月十四号已经有资金尝试建仓,2022/1/23
红日药业的机会,2022/1/23
光大银行看中的是既将获批的PTS对标的千亿市值,2022/1/23
今天是老夫的66大寿红日药业主力要给老夫送6666斤肉我请红日药业的股友共享,2022/1/23
今天不是该杀绿嘛摊手,2022/1/23
你们亲伯伯的中瓷虽下周一已入16个涨板了但亲伯伯仍挂念红日股吧全体同仁今喜闻,2022/1/23
不要紧张要么死扛要么补仓要么出局就是这么简单这货点滴挂着一时半会死不了搞不,2022/1/22
红日我580本不知道什么时候可以觧套,2022/1/22
经过这次周线级别的洗盘三到五倍的旅程快要到了,2022/1/22
我老师在业界人脉很广他说最近很多经理讲小盘股有很多压不下去了想吸筹很困难,2022/1/22
这货要涨停了,2022/1/22
散户一定注意报团取暖打击恶意诋毁做空套利红日的无耻之徒保护自己胜利果实,2022/1/22
红日药业以后有大把人抢着要烂嘴巴都是坑比队友,2022/1/22
一个小小的担保公告居然会让一些无良的人说要跌停良心何在简直是无耻之徒无耻到,2022/1/22
中药产业,2022/1/22
还不发预告日,2022/1/22
好事,2022/1/22
元月20号开始利好不断第一个是销售收入同比增长30净利润同比增长100,2022/1/22
大通离死期倒计时了,2022/1/22
制造业大神袁航来高能来袭,2022/1/22
熬了一个星期买了150手亏了357块今天终于走了商誉太高了我就怕暴雷我把,2022/1/22
个股上海康威视爱尔眼科通策医疗等核心抱团股继续新高祥和实业南国置业等中,2022/1/22
这股阴气太重,2022/1/22
红日药业主力资金净流入62894万元净占比2720122,2022/1/22
红日好强大一个高经理一个张经理明天加仓红日,2022/1/22
到今天还没走出13号的阴线弱庄后期看跌,2022/1/22
2021年1月21日由人民日报社指导人民日报健康客户端健康时报主办的第十,2022/1/22
这位置啊下的几率大上的几率不大啊585成本躺下就睡着了希望明后天有点,2022/1/22
59的本既不想补仓也不想割肉就5000股只当过年买炮了,2022/1/22
这个不是好事吗,2022/1/22
今天是不是那些个专业吧托又要跳出来说什么底部基线已经企稳什么布林线之类的专业术,2022/1/22
涨一天跌5天,2022/1/22
下来吧别装比了,2022/1/22
买入了美好赌命,2022/1/22
看看我自选股里一片红啊偏偏买了你这个黑货,2022/1/22
申请的二点半二百五,2022/1/22
不行就早点儿泄吧别累着了,2022/1/22
赶紧下来,2022/1/22
上不去就下来吧别累着了,2022/1/22
只要今天不破均价下午可能还有一波,2022/1/22
还是新冠三医三成不济世大道功过是非牌面说,2022/1/22
今天进来做股东了坏笑,2022/1/22
又没量了,2022/1/22
成本527元你们看着办,2022/1/22
现在还赔8000块,2022/1/22
没红日药业毛线关系,2022/1/22
大盘反弹红日去下来了软了得喝点儿鹿柱酒了,2022/1/22
奇葩,2022/1/22
就这怂样还雄起涨停板的脑子真是坏了,2022/1/22
300026今天能涨20CM米吗,2022/1/22
热烈庆祝重组成功中石油红日药业,2022/1/22
刚吃了泻药效果来了,2022/1/22
再开发几款口味和功效别喝没意义的开始流行补酒,2022/1/22
红日鹿天柱酒120一瓶,2022/1/22
震荡下跌趋势没变你是主力你会拉高让大通减持吗等着吧大通减持没了就有希望了,2022/1/22
赶快跑吧红日马上就绿了,2022/1/22
山炮你怎么走出家门啊下地都费劲世界能看得起你吗得意,2022/1/22
可以T出了不然你们懂的,2022/1/22
年报就在这一两天,2022/1/22
半个疫苗概念5个点有没有,2022/1/22
重满仓坐骄子,2022/1/22
红日药业集团鹿血柱产品市场超大,2022/1/22
违法生产假药红日药业下属公司再领罚单标题太吓人生麦芽事件2020年12,2022/1/22
别墨迹赶紧拉,2022/1/22
贝果财经记者高瑜静的违法生产假药红日药业下属公司再领罚单报道将深股通资金吓得,2022/1/22
周一20cm,2022/1/22
中医药抗疫龙头物有所值,2022/1/22
今天股吧有点清凉今天没有公告那个过期假药新闻怎么不发了,2022/1/22
这么好的业绩一年回到解放前,2022/1/22
洗刷刷洗刷刷,2022/1/22
今天涨停无悬念加油,2022/1/22
离场脱离苦海,2022/1/22
今天能保住45的股价就算成功,2022/1/22
加油你应该知道创业板是20涨幅看好你日儿,2022/1/22
避风港周末预期,2022/1/22
45元争夺太激烈了,2022/1/22
20厘米秀,2022/1/22
一鼓作气攻下高地,2022/1/22
雄起雄起一根大阳线千军万马来相见,2022/1/22
估计今晚出预告下周一会更红,2022/1/22
Gou日今天开天眼了,2022/1/22
今天又有新人参加被套者队伍了,2022/1/22
每次反弹都是出来好时机,2022/1/22
1月13日阴线还没过,2022/1/22
今天为什么不阴股敝日,2022/1/22
红日红日肯定会二十多的坚持下去,2022/1/22
又是半途而废为什么,2022/1/22
今天又要有进场的套牢者了,2022/1/22
不讲股德乱弹琴大笑还没喊开始就乱来,2022/1/22
现在不管涨跌只要有量就可以,2022/1/22
一拉就有人出货,2022/1/22
起动了起动了,2022/1/22
放心一会就下来了,2022/1/22
总算放量了谢天谢地,2022/1/22
骂板了,2022/1/22
万手哥出来了漂亮了,2022/1/22
万手歌点火一飞冲天,2022/1/22
只要上串下跳就好,2022/1/22
他红日还真有酒红日鹿天柱自己百度去吧,2022/1/22
这庄家在出货呀,2022/1/22
今天来一个涨停板吧,2022/1/22
死三八又回来了,2022/1/22
又奔着周线收阴呢,2022/1/22
这厮一百天里有九十九天跑输指数,2022/1/22
半死不活,2022/1/22
垃圾耻辱,2022/1/22
真是以岭药业的跟屁虫跟跌,2022/1/22
买了这个鬼医药还不如医药etf,2022/1/22
庆生啦今天是玉皇大帝的生日明天是老夫的生日红日药业的主力加油拉升,2022/1/22
红日如果真有那几个反反复复说这个好那个好的为什么没有一家机构去调研他们的鼻,2022/1/22
利空出尽就只有退市,2022/1/22
整个一个散户集散地不管怎么跌还是蜂拥而至服了,2022/1/22
选上你又什么用呢文章牛逼股价就是不给涨,2022/1/22
明天不涨清仓换股,2022/1/22
红日药业盘前回顾0121,2022/1/22
违法生产假药  红日药业下属公司再领罚单,2022/1/22
除了买入别无他路,2022/1/22
不香的老头请您圆润的走开,2022/1/22
大通还持有多少股份大通不死股价难涨,2022/1/21
同类抗癌药物的生产企业今天要来长脚涨停板一天要涨红日药业全部股价,2022/1/21
虐我千百遍待你如初恋,2022/1/21
面对疫情中医药再展神功中医药不仅全面参与而且彻底主导从辽宁到河北一个中医药参,2022/1/21
红日药业改名红日红白酒药业科技有限公司可能会来十个涨停毕竟红日药业吃了药好了就,2022/1/21
发挥中医药大省优势河北中医药使用率达971月9日下午河北省新冠肺炎疫情防控,2022/1/21
没有只跌不涨的股票也没有只涨不跌的股票只要基本面没问题风水轮流转,2022/1/21
吧里的托都改名字了,2022/1/21
看来明天再跌个两毛借力洗盘,2022/1/21
今晚公告明天涨停,2022/1/21
感染过的人都应用点血必净估计就没后遗症了,2022/1/21
中医战疫情有良方良药所向披靡祈愿疫情早日结束,2022/1/21
什么时候涨停啊,2022/1/21
请问公司有没有财务造假及其它违法行为有没有退市风险,2022/1/21
快要解禁的激励股每股169元利益输送难怪不涨,2022/1/21
今天那两个完八又出来喝多明天又会大跌了,2022/1/21
软东西,2022/1/21
看样子今天没预公了,2022/1/21
红儿你为何如此不争气难道真的要ST了,2022/1/21
注意又快大绿棒子了,2022/1/21
各大股东勾心斗角大通减持商誉减值管理混乱新药研发失败管理层左手倒右手,2022/1/21
卖了大部分怕爆仓,2022/1/21
持有红日500股是狗托,2022/1/21
红日药业主力资金连续3天净流出累计236485万元0121,2022/1/21
涨势缺德你买红日闭嘴没卖叫啥发情动物传播全世界,2022/1/21
我叼居然被套哭死,2022/1/21
明天该股又要大掉了绝对新低毫不含糊,2022/1/21
看看股东数量能涨,2022/1/21
重组成功了大笑中石油红日药业,2022/1/21
天天都是那么多的压单,2022/1/21
444,2022/1/21
这股平衡点在43一44元之间45元多少人得跑,2022/1/21
我已清仓红日过阵子跌到35元再进各位股友有缘再见,2022/1/21
红日价格在大盘2600多点公司有问题,2022/1/21
赌命成功1毛价差了,2022/1/21
奉劝所有散户不交易不乱做T,2022/1/21
一朵奇葩,2022/1/21
今天要是跌了肯定是跌停的这么强的大盘都带动不了涨个5,2022/1/21
大通高管眼,2022/1/21
卖的都怕明天被拍死,2022/1/21
其他的医药股都在火箭发射,2022/1/21
20年的年报业绩绝对在026以上这样就出现18年19年20年的业绩都是翻,2022/1/21
有人问的症状是什么楼主答你看到了,2022/1/21
买点白酒多好,2022/1/21
2020同类第一医药基能上车吗,2022/1/21
公司有没有增持计划呢,2022/1/21
来多少吃多少谁说散户就任人宰割,2022/1/21
今天有望冲击5元附近,2022/1/21
这红日是生产农药的吗,2022/1/21
你的爹地以岭药业动了你就别装了,2022/1/21
纯属浪费表情的创业板医药,2022/1/21
大通大通大便不通,2022/1/21
真垃圾透了,2022/1/21
红日药业散户团结报团取暖别被骗了,2022/1/21
猪在穷尽心思唱空,2022/1/21
发假消息打压股价的拖,2022/1/21
红日既然不如一个亚太药业真的烂,2022/1/21
红日欠我两个20厘米,2022/1/21
业绩好几乎板上钉钉真不明白为啥拼命卖,2022/1/21
伯伯赞中瓷中瓷泰山松直插苍穹中不惧云雾绕不怕冰雪封树扎千尺土叶迎万丈,2022/1/21
亲伯伯在中瓷当托唱多已忙了十三个涨板了回来看望同志们,2022/1/21
我投降了上午把一千股全部都上缴了我轻松了你可以上涨了我不耽误大家发财,2022/1/21
今天放量3以上止跌企稳明天放量5以上升势已定,2022/1/21
MMB咋不了哟,2022/1/21
好退市了,2022/1/21
7000手哥表示熬不住了,2022/1/21
怒挣三分钱,2022/1/21
笑死了开盘10分钟排队进场接套子,2022/1/21
得又套住我了,2022/1/21
终于解脱了,2022/1/21
真坑啊,2022/1/21
今天最高44747,2022/1/21
假药企业太吓人了,2022/1/21
中药6连阳收复了1月11日阴线,2022/1/21
假药最赚钱要多生产假药,2022/1/21
这红日盘子也不小咋变成僵尸股了,2022/1/21
大笑假宣传也会适得其反股民也会看的一清二楚,2022/1/21
三个4就是你吧,2022/1/21
企业造假不拆不扣的伪君子,2022/1/21
447高点已现,2022/1/21
臭垃圾,2022/1/21
初八初九初十这三天是个好日子红日药业可能在这三天内止跌回升初九是玉皇大帝的生,2022/1/21
走吧外面的世界很精彩,2022/1/21
垃圾无可救药了,2022/1/21
大通你是招谁惹谁了,2022/1/21
红日药业要挣钱看好只看价格其他都是浮云红日药业不管庄家如何折腾都无效,2022/1/21
按常理一家有发展前景的企业会有许多机构的调研员进驻企业进行调研可是经查近年来,2022/1/21
打压找名堂,2022/1/21
五块多玩过你回来一看你咋变成这个样子了也太不像样了吧,2022/1/21
红日药业盘前回顾0120,2022/1/21
诺看到没这就是大家一直看到的好股票知道为什么不长了吗除了造假还是天天找茬,2022/1/21
说实话楼主现在看不懂行情了首先从新低反弹需求到大通公告,2022/1/21
盘面上医美稀土钢铁等板块涨幅居前NMN免税店云游戏等板块跌幅居前截,2022/1/21
低位利空是主力的贪婪想做低成本想拉升前洗出不稳定资金所谓韭菜就是你抛了就,2022/1/21
今天世界有变异明天红日PBS要上市短线45中线8010年内万元不是梦,2022/1/21
需求侧改革教育医疗老幼三驾高铁将在2021年启动,2022/1/21
坐稳了起飞很猛别被震下去了下午拉升,2022/1/21
看看现在实际控制人是谁成都国资委,2022/1/21
金日张婷,2022/1/21
我刚搜索了下还真有这个应该不是谣言,2022/1/21
过气的消息居心叵测,2022/1/21
今天发布的,2022/1/21
睡不着哦,2022/1/21
老夫持股最长的一支票是4年净挣42倍如今全仓持有红日药业差41天一年准备最,2022/1/21
增持公告本人决定21日起利用自有资理财到期资金启动增持计划拟于21日开盘,2022/1/20
怎么又说这个破事不是已经过了很久吗这不是纯故意吗奶奶的,2022/1/20
红日药业为何压盘不涨根本原因红日药业两个庄家神仙打架没有分出胜负,2022/1/20
天为什么这么黑,2022/1/20
麒麟骑龙 作者 目前世界卫生组织保守预测全世界重度感染有1000万注意我没有算新,2022/1/20
总发已经过处罚的利空居心何在就处罚几百块的利空也能打压股价,2022/1/20
群里怎么经常有人发过期的新闻居心何在造假早已经报道了了结了总是拿出来说事,2022/1/20
我不说亏多少现在就是想换位思考一下如果现在和这么常时间的下杀是大通的冻结,2022/1/20
违法生产假药红日药业下属公司再领罚单红日药业资讯今天1618股吧网页版来源贝,2022/1/20
今天片子癀公布2020年业绩快报其也不过才16亿的利润股价已经是几百元红日,2022/1/20
万吨级中药配方颗粒智能制造项目落户山东红日药业自动化生产基地全国布局再添新域,2022/1/20
红日应该是受到外围势力的攻击很难有起色倒不至于退市这是肯定的,2022/1/20
红日药业红安县卫生健康局智能健康服务包采购项目HAC202100,2022/1/20
假新闻总在股吧里发别有用心的人啊就发了几百块钱还是孙公司,2022/1/20
红日已经都是一坨把把了再来几只苍蝇也无所谓,2022/1/20
让暴风雨来的更猛烈些吧,2022/1/20
红日管理高管不行啊不如大家等股东大会选大通做总经理好了,2022/1/20
想打压股价太明显有可能失得其反,2022/1/20
好无耻打压打压我等就是了,2022/1/20
创业板的败类,2022/1/20
看这这几天情况业绩不好是肯定的了就看差到啥程度了就一普通股别意了低了,2022/1/20
这股最无耻了是个无耻之徒的公司买股票就是买公司老总的人品像这样的品行不好的,2022/1/20
李占通红日大股东人大代表欠姐我家1000万不还已经是限高老赖红日股票全,2022/1/20
以前解除质押是大利好现在解除质押成了大利空新老股民真不是用的一个脑子中国股,2022/1/20
红日药业主力资金净流出66796万元净占比5690120,2022/1/20
这个价位已经高了到35元再考虑满仓,2022/1/20
红日药业的主力您慢慢玩老夫去湖边遛弯去了不到80元是不会卖的,2022/1/20
我建议看好红日股票的朋友们离开股吧也不要评论让庄家自己去玩吧,2022/1/20
绿日的各位股友过年了连顿饺子都吃不上可怜可悲可叹,2022/1/20
你看罗牛山操控都搞点波动红日药业操控实在是不讲武德啊,2022/1/20
垃圾垃圾垃圾机呀垃圾垃圾垃圾机,2022/1/20
红日被大通压死了永远抬不起头来,2022/1/20
天津天真加油,2022/1/20
它都不该是个创业板,2022/1/20
这个是临危的心电图跑了,2022/1/20
可以不要上市交易了,2022/1/20
明天黑色星期四又来了,2022/1/20
外面的世界很精彩算得好星期一割肉走今天已经回本了大笑大笑大笑,2022/1/20
红日药业不涨说明新寇病毒不严重,2022/1/20
离千亿市值还差近九百亿大笑大笑大笑大笑大笑,2022/1/20
我觉得庄家最怕寂寞没人理他了他就无聊了,2022/1/20
置之死地,2022/1/20
红日啊白忙活了,2022/1/20
看此渣的大股东兴城控股的中化岩石走势心都跋凉跋凉的困顿困顿困顿,2022/1/20
这个不是医药股吗,2022/1/20
红日也无奈硬不起来,2022/1/20
红日药业关于持股5以上的股东部分股权解除质押的公告,2022/1/20
朋友们再见了,2022/1/20
楼主当然想红日涨而事实却是往年的操控还在作妖所以楼主帮,2022/1/20
第一个涨停板再买也不迟,2022/1/20
为何医药不涨呢,2022/1/20
自从买了你就没快感过,2022/1/20
还是不是创业板,2022/1/20
大通药业就是牛,2022/1/20
从昨天dml线看买线上升多少卖线同步跟进多少哪怕有一点涨浮都在卖空方太强太了,2022/1/20
只要港资买第二天必跌昨天买了多少今天出多少坑人,2022/1/20
在中国很多不可能成为可能,2022/1/20
能不能硬一次,2022/1/20
减持还有一部分至少2月三号那天也要400多万股因为它11月三号减持400多万,2022/1/20
都把股价打到地板去让大通减个低价,2022/1/20
各位股友前辈红日春节前就这熊样了能不破四元也就烧高香了现在的情况少跌当赢,2022/1/20
有红日在创业版大盘永远不会涨停超级垃圾,2022/1/20
你是创业板吗垃圾,2022/1/20
只会迟到不会缺席,2022/1/20
天天要死不活,2022/1/20
有脾气就杀到40以下把365的跳空补了,2022/1/20
板指快四个点了这货还绿这你们这些见天吆喝涨停叫好的呆瓜们哪儿来的自信,2022/1/20
完蛋了该涨不涨理应爆跌,2022/1/20
大通快出来帮你老东家砸盘,2022/1/20
大通药业就是牛大通才是老板,2022/1/20
呵呵cs主力都是不一样,2022/1/20
只要看到那两个托B在别想美事,2022/1/20
你是创业板公司吗指数涨那么多你还在跌请公司给股民一个交代到底有什么该陈述,2022/1/20
今天要不是医药板块拉涨他绝对要跌停,2022/1/20
44元大通挂的,2022/1/20
我坚信80元明年会到坚信血必净和中药颗粒大量出口抗疫就在近期开始没人知道今天,2022/1/20
你是不是创业版哦,2022/1/20
红日药业的主力今天是个好日子拉升起来,2022/1/20
算来算去等来等去伦敦清街毒株变异红日小庄时机已到明天不拉还等何时,2022/1/20
红日药业98的套牢又是卖的基本上是割肉,2022/1/20
大通大通一打压就通一下捅到底,2022/1/20
黑黢黢的,2022/1/20
庄家你慢慢的玩我也是慢慢的等20日,2022/1/20
供给侧改革转为需求侧改革红日药业估算5年内净利润将超过100亿大关上海人的土,2022/1/20
今天收盘483元以上周五收498元就是完美周K线组合,2022/1/20
红日药业是第二个华为横空出世10年股价上万元,2022/1/20
公司大健康产业已经在路上成都国投将打造全球健康产业练成投入住红日马上满两年,2022/1/20
主力很耐心等待你的肉你要耐心把主力的刀子等到生锈当前是主力和散户的博弈主力,2022/1/20
放量不涨后市必涨2019年红日换手率163今年到今天换手率930,2022/1/20
明天收盘592元,2022/1/20
红日股友们拿好票明天开始一字涨停板,2022/1/20
大通快完了,2022/1/20
国际首创一类新药PTS具有低毒高效广普等特点天津红日药业股份有限公司董事,2022/1/20
今天拉创投板块,2022/1/20
二服东差钱想卖股大股东就想买个便宜所以打压股价是必须的,2022/1/20
肯定有黑天鹅,2022/1/20
起不来,2022/1/20
可能真的是要等大通减持完才能升撇嘴,2022/1/20
大通公司迟早也是倒闭的,2022/1/20
耐心持有等待暴长的到来PT补充资料完成近期获批血必净出口待发,2022/1/20
元月20日左右黑日药业走出黑日转入红日暴涨是唯一的走势,2022/1/20
是风来了吗是风来了吗风真的来了就等风走的时候再跟着风一齐走,2022/1/20
红日药业股东大通集团解除质押1000万股,2022/1/20
快买等冻结了就买不上了,2022/1/20
肯定跌,2022/1/20
红日药业盘前回顾0119,2022/1/20
红日没出预报业绩可能预减,2022/1/20
红日终于办的人事了,2022/1/20
被红日药业两个千亿忽悠买进的右下角点一下谢谢,2022/1/19
掐指一算其实万亿市值不是什么大事,2022/1/19
明天是个好日子腊月初八红日启动主力不要错过良机,2022/1/19
这支股票就像是大通的什么都是头条出名了要成网红了,2022/1/19
看群里怨气冲天还没到绝望还得跌等群里都在说红日有价值缺无人大买时长到底还,2022/1/19
红日吹一吹就硬了45上升啪啪啪,2022/1/19
又是一个配合庄和主力的公告呲牙呲牙呲牙呲牙呲牙呲牙,2022/1/19
个股上最高标宜宾纸业尾盘走出10连板超跌反弹已扩散至前期省广集团等妖股TC,2022/1/19
成了笑话,2022/1/19
md又要大跌了,2022/1/19
尾盘有故事今晚做个好梦,2022/1/19
这股值3000亿市值,2022/1/19
红日日日日预告就不出又解冻日红日日日,2022/1/19
完了大通又解除质押1000万股了吾麻,2022/1/19
还有谁再说看好的还有谁拟码毕,2022/1/19
没见过这样的垃圾,2022/1/19
尾盘拉了个十字星,2022/1/19
红日药业300026观察不吉利的下跌13周,2022/1/19
过两天能到4元7,2022/1/19
近日发布业绩预告一根红日上青天,2022/1/19
再跌个20我就爆仓了呲牙,2022/1/19
以岭死红日升,2022/1/19
红日药业主力资金净流出11835万元净占比9590119,2022/1/19
赚了两分钱呲牙呲牙呲牙,2022/1/19
太伤人了,2022/1/19
中药是国药国家禁止外资控股的行业保密药技术不能外流更不能让国外仿制想出,2022/1/19
上午卖掉的中能电气和梅花生物都涨停了哎红日药业真的烂透了,2022/1/19
敢死队怒挣两分钱,2022/1/19
今天很强势了最起码跑赢大盘了大笑,2022/1/19
当今持仓红日药业要有耐心主力散户98的被套主力被套你怕啥如果公司与主力共,2022/1/19
要么是业绩埋雷要么是等大通和其他人减持完还有别的解释吗,2022/1/19
红日药业2020年最失败的投资原因没有仔细研究跟风,2022/1/19
别股都快上涨20个点了你M还在跌,2022/1/19
买了点吉林敖东红日不敢补感觉一直压着涨一天跌两天不大好看,2022/1/19
下跌过程中每一次补仓都是套牢,2022/1/19
感觉快股灾了,2022/1/19
只有回购股份能救红日,2022/1/19
拿好别动卸掉软件半年后过来看翻倍,2022/1/19
日NNN,2022/1/19
有的是时间,2022/1/19
300204,2022/1/19
大通不史没办法,2022/1/19
抗疫神器被甩卖 机构太坏,2022/1/19
这个药企生产的药是不是效果不好为什么股价跌得一塌糊涂我们投资者亏损巨大公司,2022/1/19
血必净参与WH0预认证申请,2022/1/19
现在没有庄和散户分开的都是合力的拉升这只股票有点过分等等着吧,2022/1/19
红日红日应该日日见红呀天天绿,2022/1/19
红日药业官方沉寂的可怕好久好久没有披露像样点的公告了真的很不寻常,2022/1/19
微笑似乎楼主的话也有道理我今天花8800元买了红日2000股十年不卖是,2022/1/19
WHO药品预认证项目为我国药品生产企业的国际化开辟道路,2022/1/19
集结华西61名重症医护赴石家庄抗疫,2022/1/19
今天会非常的刺激,2022/1/19
下午会走出一根中阳线鼓掌,2022/1/19
渴了不圆房大汗不冲凉红日就是爽夜夜没有红待到红日时喷射千亿量,2022/1/19
红日药业两个千亿目标已实现1主要股东套现千亿2坑了千亿股民,2022/1/19
散户太多庄不会抬轿子哭,2022/1/19
卖药买酒喝去,2022/1/19
这股最大的有点就是拿着安心,2022/1/19
只剩一些满仓被套的散户,2022/1/19
散户一直补仓   大户一直出  就不会涨,2022/1/19
来个20厘米的大阳,2022/1/19
的天天就是一种冬眠状态,2022/1/19
有雷吧,2022/1/19
水汪汪换马甲了它一天不走别指望涨丧门星,2022/1/19
最低价收盘,2022/1/19
红日要置广大投资者生死不能无尽折磨磨光所以意志才肯罢休恶魔恶魔大恶魔,2022/1/19
孙公司去年12月几百元的罚款就被庄家拿来打压股价创出9个月的新低2角的业绩4,2022/1/19
浪费大好行情,2022/1/19
都去买港股了内陆就缺钱买了,2022/1/19
今天暴跌,2022/1/19
天天阳,2022/1/19
红日药业吧里一群坑比把注意力放在药上红日最值钱的中医稀缺资源药可是任何地都有能,2022/1/19
个人上次预测主力改变操盘策略短期拉伸让新进散户解套一月六日主力中阳拉伸后小,2022/1/19
红日药业只要呆在吧里都是看好红日药业否则叫空只贪筹码叫多就是看不懂小散想割肉换股,2022/1/19
红日药业盘前回顾0118,2022/1/19
小伙伴们千万注意防范亲伯伯又去中瓷当托去了,2022/1/19
真感人三天吃不掉一根6的中阴线,2022/1/19
再爆两个大雷赶到35元吧百亿盘不都是23元左右的估值吗创业板中从未创过涨,2022/1/19
